event_ts,agent_id,event_type,severity,blocked
2026-04-28T20:00:00,AGT-0010,tool_misuse_blocked,Critical,false
2026-04-28T17:42:00,AGT-0010,prompt_injection_attempt,High,false
2026-04-28T02:20:00,AGT-0010,pii_leak_blocked,High,true
2026-04-28T15:53:00,AGT-0010,prompt_injection_attempt,High,true
2026-04-28T19:04:00,AGT-0010,prompt_injection_attempt,High,true
2026-04-29T19:23:00,AGT-0010,system_prompt_disclosed,High,true
2026-04-29T21:20:00,AGT-0010,system_prompt_disclosed,High,true
2026-04-29T11:28:00,AGT-0010,prompt_injection_attempt,High,true
2026-04-29T20:14:00,AGT-0010,pii_leak_blocked,High,false
2026-04-29T14:57:00,AGT-0010,prompt_injection_attempt,High,true
2026-04-29T02:37:00,AGT-0010,rate_limit_hit,Low,true
2026-04-29T21:54:00,AGT-0010,tool_misuse_blocked,High,false
2026-04-29T06:57:00,AGT-0010,jailbreak_attempt,High,true
2026-04-30T19:03:00,AGT-0010,embedding_anomaly,Low,false
2026-04-30T12:28:00,AGT-0010,prompt_injection_attempt,High,false
2026-04-30T20:29:00,AGT-0010,rate_limit_hit,Low,true
2026-04-30T20:10:00,AGT-0010,pii_leak_blocked,High,false
2026-04-30T06:38:00,AGT-0010,pii_leak_blocked,Medium,true
2026-04-30T01:26:00,AGT-0010,rate_limit_hit,Low,false
2026-04-30T09:03:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-01T02:29:00,AGT-0010,embedding_anomaly,Medium,true
2026-05-01T18:58:00,AGT-0010,tool_misuse_blocked,High,true
2026-05-01T18:27:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-01T06:11:00,AGT-0010,embedding_anomaly,Low,true
2026-05-01T01:07:00,AGT-0010,policy_violation,Medium,false
2026-05-01T20:12:00,AGT-0010,supply_chain_alert,Critical,true
2026-05-01T10:51:00,AGT-0010,rate_limit_hit,Low,true
2026-05-02T03:45:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-02T02:09:00,AGT-0010,rate_limit_hit,Low,false
2026-05-02T22:46:00,AGT-0010,jailbreak_attempt,High,false
2026-05-02T07:51:00,AGT-0010,hallucination_flagged,Low,true
2026-05-02T07:33:00,AGT-0010,pii_leak_blocked,High,true
2026-05-02T17:20:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-02T02:01:00,AGT-0010,rate_limit_hit,Low,true
2026-05-02T03:55:00,AGT-0010,system_prompt_disclosed,Critical,false
2026-05-02T14:41:00,AGT-0010,rate_limit_hit,Low,true
2026-05-02T23:55:00,AGT-0010,policy_violation,High,false
2026-05-02T00:41:00,AGT-0010,hallucination_flagged,Low,true
2026-05-03T18:41:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-03T05:34:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-03T07:24:00,AGT-0010,system_prompt_disclosed,Critical,true
2026-05-04T09:21:00,AGT-0010,system_prompt_disclosed,High,false
2026-05-04T00:27:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-04T01:27:00,AGT-0010,hallucination_flagged,Low,true
2026-05-04T17:03:00,AGT-0010,embedding_anomaly,Low,true
2026-05-05T14:30:00,AGT-0010,rate_limit_hit,Low,true
2026-05-05T19:19:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-05T20:09:00,AGT-0010,policy_violation,High,false
2026-05-06T17:07:00,AGT-0010,prompt_injection_attempt,High,false
2026-05-06T15:35:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-06T07:31:00,AGT-0010,jailbreak_attempt,High,true
2026-05-06T11:53:00,AGT-0010,policy_violation,High,true
2026-05-06T20:45:00,AGT-0010,supply_chain_alert,Critical,true
2026-05-07T21:10:00,AGT-0010,tool_misuse_blocked,High,false
2026-05-07T15:07:00,AGT-0010,embedding_anomaly,Low,true
2026-05-07T23:01:00,AGT-0010,jailbreak_attempt,High,true
2026-05-07T13:19:00,AGT-0010,policy_violation,Medium,false
2026-05-07T06:39:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-08T09:45:00,AGT-0010,rate_limit_hit,Low,true
2026-05-08T21:30:00,AGT-0010,rate_limit_hit,Low,true
2026-05-08T10:01:00,AGT-0010,policy_violation,High,true
2026-05-08T19:52:00,AGT-0010,embedding_anomaly,Low,true
2026-05-08T23:25:00,AGT-0010,rate_limit_hit,Low,true
2026-05-09T04:07:00,AGT-0010,jailbreak_attempt,High,true
2026-05-09T18:26:00,AGT-0010,rate_limit_hit,Low,true
2026-05-09T06:28:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-10T13:39:00,AGT-0010,hallucination_flagged,Low,true
2026-05-10T23:02:00,AGT-0010,rate_limit_hit,Low,true
2026-05-10T04:15:00,AGT-0010,rate_limit_hit,Low,true
2026-05-10T16:59:00,AGT-0010,jailbreak_attempt,Critical,false
2026-05-10T05:23:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-10T04:30:00,AGT-0010,pii_leak_blocked,High,true
2026-05-11T06:55:00,AGT-0010,tool_misuse_blocked,High,true
2026-05-11T01:09:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-11T21:08:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-11T06:08:00,AGT-0010,prompt_injection_attempt,Critical,false
2026-05-11T05:07:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-11T07:46:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-11T04:03:00,AGT-0010,rate_limit_hit,Low,true
2026-05-12T14:07:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-12T07:50:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-12T04:13:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-12T19:45:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-12T03:43:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-12T02:33:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-12T16:34:00,AGT-0010,rate_limit_hit,Low,true
2026-05-13T23:14:00,AGT-0010,hallucination_flagged,Low,true
2026-05-13T20:11:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-13T01:32:00,AGT-0010,jailbreak_attempt,Critical,true
2026-05-13T18:07:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-13T19:18:00,AGT-0010,hallucination_flagged,Medium,false
2026-05-13T17:08:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-13T23:14:00,AGT-0010,rate_limit_hit,Low,true
2026-05-13T10:36:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-13T17:43:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-13T07:24:00,AGT-0010,policy_violation,High,true
2026-05-14T09:38:00,AGT-0010,system_prompt_disclosed,High,false
2026-05-14T14:14:00,AGT-0010,pii_leak_blocked,High,true
2026-05-15T16:51:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-15T06:20:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-15T02:18:00,AGT-0010,hallucination_flagged,Low,false
2026-05-15T06:22:00,AGT-0010,rate_limit_hit,Low,true
2026-05-15T08:31:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-15T17:59:00,AGT-0010,pii_leak_blocked,High,false
2026-05-15T08:56:00,AGT-0010,rate_limit_hit,Low,true
2026-05-16T12:57:00,AGT-0010,embedding_anomaly,Medium,true
2026-05-16T18:26:00,AGT-0010,rate_limit_hit,Low,true
2026-05-16T10:57:00,AGT-0010,jailbreak_attempt,High,false
2026-05-16T22:42:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-16T02:27:00,AGT-0010,jailbreak_attempt,High,false
2026-05-17T06:28:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-17T13:31:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-17T10:05:00,AGT-0010,jailbreak_attempt,Critical,false
2026-05-18T08:59:00,AGT-0010,pii_leak_blocked,High,true
2026-05-18T13:13:00,AGT-0010,prompt_injection_attempt,Critical,false
2026-05-18T20:10:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-18T12:01:00,AGT-0010,jailbreak_attempt,High,true
2026-05-18T07:17:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-18T03:18:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-18T07:45:00,AGT-0010,hallucination_flagged,Low,false
2026-05-19T14:45:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-19T01:33:00,AGT-0010,jailbreak_attempt,Critical,true
2026-05-19T10:03:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-19T18:31:00,AGT-0010,jailbreak_attempt,High,false
2026-05-19T21:23:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-19T16:15:00,AGT-0010,rate_limit_hit,Low,true
2026-05-19T04:27:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-20T20:43:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-20T07:29:00,AGT-0010,rate_limit_hit,Low,true
2026-05-20T09:50:00,AGT-0010,policy_violation,Medium,true
2026-05-20T07:19:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-20T20:33:00,AGT-0010,tool_misuse_blocked,High,true
2026-05-21T07:03:00,AGT-0010,jailbreak_attempt,High,false
2026-05-21T17:55:00,AGT-0010,pii_leak_blocked,High,true
2026-05-21T15:41:00,AGT-0010,rate_limit_hit,Low,false
2026-05-22T08:43:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-22T14:01:00,AGT-0010,hallucination_flagged,Medium,false
2026-05-22T00:25:00,AGT-0010,prompt_injection_attempt,Critical,false
2026-05-22T04:45:00,AGT-0010,pii_leak_blocked,Medium,false
2026-05-22T04:06:00,AGT-0010,hallucination_flagged,Low,true
2026-05-22T18:23:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-23T18:20:00,AGT-0010,pii_leak_blocked,High,true
2026-05-23T15:01:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-23T20:26:00,AGT-0010,pii_leak_blocked,Medium,false
2026-05-23T12:17:00,AGT-0010,policy_violation,High,false
2026-05-23T05:40:00,AGT-0010,policy_violation,High,true
2026-05-23T22:31:00,AGT-0010,embedding_anomaly,Medium,true
2026-05-23T12:01:00,AGT-0010,supply_chain_alert,Critical,true
2026-05-23T22:18:00,AGT-0010,embedding_anomaly,Medium,true
2026-05-24T09:27:00,AGT-0010,policy_violation,High,false
2026-05-24T17:46:00,AGT-0010,policy_violation,Medium,false
2026-05-24T11:59:00,AGT-0010,prompt_injection_attempt,Critical,false
2026-05-25T08:01:00,AGT-0010,rate_limit_hit,Low,true
2026-05-25T16:10:00,AGT-0010,jailbreak_attempt,High,true
2026-05-25T07:41:00,AGT-0010,system_prompt_disclosed,High,true
2026-05-25T03:14:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-25T11:56:00,AGT-0010,embedding_anomaly,Low,true
2026-05-25T21:20:00,AGT-0010,jailbreak_attempt,Critical,true
2026-05-25T02:30:00,AGT-0010,policy_violation,Medium,true
2026-05-25T03:33:00,AGT-0010,pii_leak_blocked,High,false
2026-05-26T23:31:00,AGT-0010,rate_limit_hit,Low,true
2026-05-26T06:03:00,AGT-0010,rate_limit_hit,Low,true
2026-05-26T17:44:00,AGT-0010,rate_limit_hit,Low,true
2026-05-26T19:23:00,AGT-0010,pii_leak_blocked,High,true
2026-05-26T07:07:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-26T20:19:00,AGT-0010,prompt_injection_attempt,High,true
2026-05-27T18:41:00,AGT-0010,policy_violation,High,true
2026-05-27T16:46:00,AGT-0010,hallucination_flagged,Low,true
2026-05-27T00:26:00,AGT-0010,policy_violation,High,true
2026-05-27T12:24:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-27T07:38:00,AGT-0010,policy_violation,High,true
2026-05-27T00:00:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-28T08:34:00,AGT-0010,rate_limit_hit,Low,true
2026-05-28T02:32:00,AGT-0010,pii_leak_blocked,High,true
2026-05-28T00:05:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-28T13:07:00,AGT-0010,system_prompt_disclosed,Critical,false
2026-05-28T15:42:00,AGT-0010,jailbreak_attempt,High,true
2026-05-29T19:28:00,AGT-0010,embedding_anomaly,Low,true
2026-05-29T07:39:00,AGT-0010,rate_limit_hit,Low,false
2026-05-29T13:01:00,AGT-0010,rate_limit_hit,Low,false
2026-05-29T13:00:00,AGT-0010,rate_limit_hit,Low,true
2026-05-29T15:25:00,AGT-0010,pii_leak_blocked,Medium,true
2026-05-29T04:02:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-29T06:11:00,AGT-0010,rate_limit_hit,Low,true
2026-05-29T05:55:00,AGT-0010,prompt_injection_attempt,Critical,true
2026-05-29T19:18:00,AGT-0010,rate_limit_hit,Low,true
2026-05-29T09:06:00,AGT-0010,embedding_anomaly,Medium,true
2026-05-30T22:41:00,AGT-0010,hallucination_flagged,Medium,true
2026-05-30T23:16:00,AGT-0010,rate_limit_hit,Low,true
2026-05-30T16:41:00,AGT-0010,rate_limit_hit,Low,true
2026-05-30T23:15:00,AGT-0010,tool_misuse_blocked,Critical,true
2026-05-30T15:55:00,AGT-0010,policy_violation,Medium,true
2026-04-01T00:09:00,AGT-0011,hallucination_flagged,Medium,true
2026-04-04T18:17:00,AGT-0011,hallucination_flagged,Medium,true
2026-04-04T02:08:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-04-05T11:50:00,AGT-0011,rate_limit_hit,Low,false
2026-04-06T16:20:00,AGT-0011,hallucination_flagged,Low,false
2026-04-07T23:47:00,AGT-0011,embedding_anomaly,Medium,false
2026-04-08T09:16:00,AGT-0011,hallucination_flagged,Medium,true
2026-04-08T05:07:00,AGT-0011,rate_limit_hit,Low,false
2026-04-11T13:26:00,AGT-0011,system_prompt_disclosed,High,true
2026-04-11T17:41:00,AGT-0011,rate_limit_hit,Low,false
2026-04-12T13:08:00,AGT-0011,policy_violation,Medium,false
2026-04-13T11:54:00,AGT-0011,tool_misuse_blocked,High,true
2026-04-13T09:23:00,AGT-0011,hallucination_flagged,Low,false
2026-04-13T22:06:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-04-14T12:26:00,AGT-0011,pii_leak_blocked,Medium,true
2026-04-15T23:11:00,AGT-0011,hallucination_flagged,Medium,true
2026-04-15T07:44:00,AGT-0011,policy_violation,Medium,true
2026-04-15T08:05:00,AGT-0011,rate_limit_hit,Low,false
2026-04-16T09:32:00,AGT-0011,rate_limit_hit,Low,false
2026-04-16T16:27:00,AGT-0011,rate_limit_hit,Low,true
2026-04-17T18:12:00,AGT-0011,tool_misuse_blocked,Critical,true
2026-04-18T20:43:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-04-19T23:46:00,AGT-0011,embedding_anomaly,Medium,false
2026-04-19T07:33:00,AGT-0011,rate_limit_hit,Low,true
2026-04-19T09:22:00,AGT-0011,prompt_injection_attempt,High,true
2026-04-20T07:27:00,AGT-0011,pii_leak_blocked,High,false
2026-04-21T04:49:00,AGT-0011,rate_limit_hit,Low,true
2026-04-21T18:11:00,AGT-0011,rate_limit_hit,Low,true
2026-04-22T07:01:00,AGT-0011,pii_leak_blocked,High,true
2026-04-22T09:35:00,AGT-0011,policy_violation,Medium,true
2026-04-23T14:44:00,AGT-0011,jailbreak_attempt,High,true
2026-04-23T04:39:00,AGT-0011,hallucination_flagged,Low,true
2026-04-25T11:27:00,AGT-0011,policy_violation,Medium,true
2026-04-26T19:38:00,AGT-0011,pii_leak_blocked,High,false
2026-04-27T16:41:00,AGT-0011,rate_limit_hit,Low,true
2026-04-27T18:12:00,AGT-0011,prompt_injection_attempt,Critical,false
2026-04-28T13:22:00,AGT-0011,tool_misuse_blocked,High,true
2026-04-28T15:45:00,AGT-0011,rate_limit_hit,Low,true
2026-04-29T08:03:00,AGT-0011,hallucination_flagged,Medium,true
2026-04-29T08:35:00,AGT-0011,pii_leak_blocked,Medium,true
2026-04-30T12:40:00,AGT-0011,pii_leak_blocked,High,false
2026-04-30T07:10:00,AGT-0011,hallucination_flagged,Low,true
2026-05-01T21:53:00,AGT-0011,jailbreak_attempt,Critical,true
2026-05-02T15:57:00,AGT-0011,prompt_injection_attempt,High,true
2026-05-02T11:24:00,AGT-0011,rate_limit_hit,Low,true
2026-05-02T16:24:00,AGT-0011,prompt_injection_attempt,High,false
2026-05-03T05:27:00,AGT-0011,policy_violation,Medium,true
2026-05-04T03:14:00,AGT-0011,hallucination_flagged,Medium,true
2026-05-05T20:25:00,AGT-0011,policy_violation,High,true
2026-05-06T22:56:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-05-06T08:28:00,AGT-0011,rate_limit_hit,Low,false
2026-05-07T23:40:00,AGT-0011,rate_limit_hit,Low,false
2026-05-08T16:42:00,AGT-0011,policy_violation,Medium,true
2026-05-08T13:48:00,AGT-0011,hallucination_flagged,Low,true
2026-05-09T16:55:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-05-09T18:21:00,AGT-0011,policy_violation,High,true
2026-05-10T09:10:00,AGT-0011,rate_limit_hit,Low,true
2026-05-11T11:59:00,AGT-0011,rate_limit_hit,Low,true
2026-05-11T11:12:00,AGT-0011,policy_violation,High,true
2026-05-12T09:56:00,AGT-0011,hallucination_flagged,Medium,true
2026-05-12T17:32:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-05-14T17:16:00,AGT-0011,pii_leak_blocked,High,true
2026-05-14T08:44:00,AGT-0011,pii_leak_blocked,High,false
2026-05-15T21:18:00,AGT-0011,rate_limit_hit,Low,true
2026-05-16T08:54:00,AGT-0011,supply_chain_alert,High,false
2026-05-19T00:49:00,AGT-0011,pii_leak_blocked,Medium,true
2026-05-19T15:44:00,AGT-0011,policy_violation,High,true
2026-05-19T11:40:00,AGT-0011,prompt_injection_attempt,High,true
2026-05-20T04:14:00,AGT-0011,jailbreak_attempt,High,true
2026-05-24T21:14:00,AGT-0011,rate_limit_hit,Low,true
2026-05-25T05:38:00,AGT-0011,embedding_anomaly,Low,true
2026-05-25T12:02:00,AGT-0011,pii_leak_blocked,High,true
2026-05-25T15:01:00,AGT-0011,policy_violation,Medium,true
2026-05-26T09:23:00,AGT-0011,system_prompt_disclosed,High,false
2026-05-26T23:18:00,AGT-0011,rate_limit_hit,Low,false
2026-05-27T21:26:00,AGT-0011,policy_violation,Medium,true
2026-05-27T11:08:00,AGT-0011,prompt_injection_attempt,Critical,true
2026-05-28T22:40:00,AGT-0011,embedding_anomaly,Medium,true
2026-05-28T23:38:00,AGT-0011,hallucination_flagged,Medium,false
2026-05-29T04:14:00,AGT-0011,system_prompt_disclosed,Critical,true
2026-05-29T01:54:00,AGT-0011,embedding_anomaly,Medium,true
2026-05-30T15:18:00,AGT-0011,pii_leak_blocked,High,true
2026-04-01T06:58:00,AGT-0012,policy_violation,Medium,true
2026-04-01T09:14:00,AGT-0012,hallucination_flagged,Low,true
2026-04-01T08:04:00,AGT-0012,rate_limit_hit,Low,true
2026-04-01T02:53:00,AGT-0012,rate_limit_hit,Low,true
2026-04-01T23:09:00,AGT-0012,pii_leak_blocked,High,true
2026-04-01T09:22:00,AGT-0012,hallucination_flagged,Low,true
2026-04-01T03:21:00,AGT-0012,rate_limit_hit,Low,true
2026-04-01T12:22:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-01T18:01:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-01T11:33:00,AGT-0012,policy_violation,Medium,true
2026-04-01T04:13:00,AGT-0012,policy_violation,Medium,true
2026-04-01T21:10:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-01T15:28:00,AGT-0012,rate_limit_hit,Low,true
2026-04-01T11:33:00,AGT-0012,prompt_injection_attempt,Critical,true
2026-04-01T18:55:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-02T11:06:00,AGT-0012,jailbreak_attempt,Critical,true
2026-04-02T08:42:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-02T11:20:00,AGT-0012,prompt_injection_attempt,High,false
2026-04-02T12:19:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-03T11:21:00,AGT-0012,rate_limit_hit,Low,true
2026-04-03T02:06:00,AGT-0012,rate_limit_hit,Low,true
2026-04-03T22:39:00,AGT-0012,prompt_injection_attempt,Critical,true
2026-04-03T15:15:00,AGT-0012,system_prompt_disclosed,High,true
2026-04-03T16:49:00,AGT-0012,pii_leak_blocked,High,true
2026-04-03T09:41:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-03T15:16:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-03T08:28:00,AGT-0012,rate_limit_hit,Low,true
2026-04-03T01:18:00,AGT-0012,prompt_injection_attempt,Critical,true
2026-04-03T11:17:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-03T10:35:00,AGT-0012,rate_limit_hit,Low,false
2026-04-03T15:45:00,AGT-0012,hallucination_flagged,Low,false
2026-04-04T03:36:00,AGT-0012,rate_limit_hit,Low,true
2026-04-04T23:08:00,AGT-0012,rate_limit_hit,Low,false
2026-04-04T22:29:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-04T20:00:00,AGT-0012,pii_leak_blocked,Medium,false
2026-04-04T15:22:00,AGT-0012,rate_limit_hit,Low,true
2026-04-04T00:42:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-04T05:13:00,AGT-0012,rate_limit_hit,Low,true
2026-04-05T02:08:00,AGT-0012,embedding_anomaly,Low,false
2026-04-05T23:40:00,AGT-0012,policy_violation,High,true
2026-04-05T21:44:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-05T12:26:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-05T12:08:00,AGT-0012,policy_violation,Medium,true
2026-04-05T14:51:00,AGT-0012,system_prompt_disclosed,High,false
2026-04-05T19:03:00,AGT-0012,embedding_anomaly,Medium,true
2026-04-05T22:27:00,AGT-0012,rate_limit_hit,Low,false
2026-04-06T14:09:00,AGT-0012,rate_limit_hit,Low,true
2026-04-06T20:54:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-06T19:48:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-06T01:44:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-06T11:15:00,AGT-0012,policy_violation,Medium,true
2026-04-06T03:11:00,AGT-0012,policy_violation,Medium,true
2026-04-06T07:36:00,AGT-0012,rate_limit_hit,Low,true
2026-04-06T01:34:00,AGT-0012,system_prompt_disclosed,High,true
2026-04-06T02:20:00,AGT-0012,policy_violation,High,true
2026-04-06T17:40:00,AGT-0012,supply_chain_alert,High,true
2026-04-06T00:50:00,AGT-0012,supply_chain_alert,Critical,true
2026-04-06T18:50:00,AGT-0012,pii_leak_blocked,High,true
2026-04-06T06:59:00,AGT-0012,pii_leak_blocked,High,true
2026-04-06T01:07:00,AGT-0012,policy_violation,Medium,true
2026-04-07T19:28:00,AGT-0012,rate_limit_hit,Low,true
2026-04-07T01:27:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-07T08:03:00,AGT-0012,rate_limit_hit,Low,true
2026-04-07T17:42:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-07T19:06:00,AGT-0012,rate_limit_hit,Low,true
2026-04-07T10:08:00,AGT-0012,pii_leak_blocked,High,false
2026-04-07T14:04:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-07T09:19:00,AGT-0012,hallucination_flagged,Low,false
2026-04-07T18:33:00,AGT-0012,pii_leak_blocked,High,true
2026-04-07T10:02:00,AGT-0012,pii_leak_blocked,High,true
2026-04-07T16:24:00,AGT-0012,pii_leak_blocked,High,true
2026-04-07T09:22:00,AGT-0012,hallucination_flagged,Low,true
2026-04-08T06:37:00,AGT-0012,system_prompt_disclosed,High,true
2026-04-08T20:27:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-08T22:13:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-08T16:11:00,AGT-0012,rate_limit_hit,Low,false
2026-04-08T09:18:00,AGT-0012,policy_violation,High,true
2026-04-08T15:13:00,AGT-0012,policy_violation,Medium,true
2026-04-08T13:06:00,AGT-0012,hallucination_flagged,Low,true
2026-04-08T21:02:00,AGT-0012,jailbreak_attempt,High,true
2026-04-08T11:16:00,AGT-0012,system_prompt_disclosed,High,true
2026-04-08T06:41:00,AGT-0012,policy_violation,High,true
2026-04-08T12:55:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-08T18:57:00,AGT-0012,embedding_anomaly,Medium,false
2026-04-08T20:06:00,AGT-0012,rate_limit_hit,Low,true
2026-04-08T17:43:00,AGT-0012,prompt_injection_attempt,High,false
2026-04-08T18:21:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-08T04:58:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-09T13:05:00,AGT-0012,rate_limit_hit,Low,true
2026-04-09T01:47:00,AGT-0012,pii_leak_blocked,High,true
2026-04-09T19:02:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-09T02:11:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-09T17:46:00,AGT-0012,embedding_anomaly,Medium,true
2026-04-09T09:03:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-09T11:06:00,AGT-0012,policy_violation,High,true
2026-04-09T22:44:00,AGT-0012,embedding_anomaly,Low,false
2026-04-09T15:42:00,AGT-0012,rate_limit_hit,Low,true
2026-04-09T00:04:00,AGT-0012,prompt_injection_attempt,Critical,true
2026-04-09T04:29:00,AGT-0012,embedding_anomaly,Medium,true
2026-04-09T14:29:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-09T07:19:00,AGT-0012,embedding_anomaly,Medium,false
2026-04-09T01:14:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-10T12:07:00,AGT-0012,pii_leak_blocked,High,true
2026-04-10T01:26:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-10T17:24:00,AGT-0012,rate_limit_hit,Low,true
2026-04-10T03:24:00,AGT-0012,hallucination_flagged,Medium,true
2026-04-10T02:49:00,AGT-0012,policy_violation,Medium,true
2026-04-10T11:51:00,AGT-0012,policy_violation,Medium,true
2026-04-10T13:57:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-10T18:40:00,AGT-0012,tool_misuse_blocked,High,true
2026-04-10T06:24:00,AGT-0012,embedding_anomaly,Low,false
2026-04-12T14:26:00,AGT-0012,rate_limit_hit,Low,false
2026-04-12T06:21:00,AGT-0012,hallucination_flagged,Low,true
2026-04-12T01:37:00,AGT-0012,system_prompt_disclosed,Critical,true
2026-04-12T03:16:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-12T17:15:00,AGT-0012,policy_violation,Medium,true
2026-04-12T01:28:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-12T18:02:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-12T10:05:00,AGT-0012,policy_violation,High,true
2026-04-12T20:25:00,AGT-0012,prompt_injection_attempt,High,false
2026-04-12T06:09:00,AGT-0012,tool_misuse_blocked,Critical,true
2026-04-12T03:51:00,AGT-0012,system_prompt_disclosed,High,true
2026-04-13T10:39:00,AGT-0012,embedding_anomaly,Medium,true
2026-04-13T12:30:00,AGT-0012,prompt_injection_attempt,Critical,true
2026-04-13T20:19:00,AGT-0012,jailbreak_attempt,High,false
2026-04-13T03:42:00,AGT-0012,rate_limit_hit,Low,true
2026-04-13T09:48:00,AGT-0012,tool_misuse_blocked,High,false
2026-04-13T03:45:00,AGT-0012,pii_leak_blocked,Medium,true
2026-04-13T05:17:00,AGT-0012,prompt_injection_attempt,High,true
2026-04-13T15:08:00,AGT-0012,pii_leak_blocked,High,true
2026-04-14T14:30:00,AGT-0012,rate_limit_hit,Low,true
